code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,clicks_28d,dias_activos_28d,promedio_evaluaciones,evaluaciones_entregadas,fuente,educacion_ordinal,edad_ordinal,imd_midpoint,aprobo,resultado_ordinal
FFF,2014B,599117,M,South Region,HE Qualification,10-20,0-35,1,120,N,Fail,125.0,5.0,,,OULAD,3,0,15.0,0,1
FFF,2014B,599398,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,536.0,23.0,79.75,12.0,OULAD,1,0,95.0,1,2
FFF,2014B,599740,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,499.0,13.0,67.0,12.0,OULAD,2,1,75.0,1,2
FFF,2014B,599812,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,283.0,7.0,77.0,4.0,OULAD,2,0,55.0,0,1
FFF,2014B,600292,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,470.0,19.0,84.5,12.0,OULAD,1,1,25.0,1,2
FFF,2014B,600388,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,2029.0,28.0,95.91666666666667,12.0,OULAD,1,1,95.0,1,3
FFF,2014B,600397,F,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail,0.0,0.0,,,OULAD,1,0,25.0,0,1
FFF,2014B,600702,M,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,413.0,11.0,57.083333333333336,12.0,OULAD,2,0,15.0,1,2
FFF,2014B,600893,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,659.0,24.0,63.333333333333336,6.0,OULAD,1,0,5.0,0,0
FFF,2014B,601155,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,139.0,7.0,74.0,1.0,OULAD,2,0,5.0,0,0
FFF,2014B,601266,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,143.0,7.0,,,OULAD,2,0,5.0,0,0
FFF,2014B,601345,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,0.0,0.0,58.857142857142854,7.0,OULAD,2,0,15.0,0,1
FFF,2014B,601375,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,605.0,13.0,86.83333333333333,12.0,OULAD,1,0,5.0,1,2
FFF,2014B,601435,M,London Region,Lower Than A Level,10-20,0-35,1,180,N,Withdrawn,60.0,3.0,,,OULAD,1,0,15.0,0,0
FFF,2014B,601560,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,575.0,15.0,57.416666666666664,12.0,OULAD,1,0,55.0,0,1
FFF,2014B,601649,M,East Midlands Region,Lower Than A Level,30-40%,35-55,1,120,N,Withdrawn,0.0,0.0,,,OULAD,1,1,35.0,0,0
FFF,2014B,601678,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,0.0,0.0,,,OULAD,1,0,35.0,0,0
FFF,2014B,601735,M,North Region,Lower Than A Level,?,35-55,0,120,N,Pass,858.0,27.0,78.5,12.0,OULAD,1,1,,1,2
FFF,2014B,602571,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,314.0,16.0,75.0,2.0,OULAD,1,0,25.0,0,0
FFF,2014B,602672,M,East Midlands Region,Lower Than A Level,60-70%,0-35,1,180,N,Fail,195.0,6.0,81.25,4.0,OULAD,1,0,65.0,0,1
FFF,2014B,602681,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass,239.0,11.0,88.75,12.0,OULAD,3,0,35.0,1,2
FFF,2014B,602818,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,409.0,17.0,66.08333333333333,12.0,OULAD,1,0,35.0,0,1
FFF,2014B,602854,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,931.0,29.0,92.41666666666667,12.0,OULAD,1,0,85.0,1,2
FFF,2014B,602862,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,541.0,13.0,81.25,12.0,OULAD,3,0,35.0,1,2
FFF,2014B,603111,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,37.0,6.0,66.27272727272727,11.0,OULAD,2,0,85.0,1,2
FFF,2014B,603163,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,269.0,14.0,81.58333333333333,12.0,OULAD,1,0,5.0,1,2
FFF,2014B,603319,M,North Region,HE Qualification,?,0-35,0,60,N,Withdrawn,265.0,13.0,71.0,2.0,OULAD,3,0,,0,0
FFF,2014B,603483,F,South Region,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn,109.0,2.0,45.0,2.0,OULAD,1,1,85.0,0,0
FFF,2014B,603539,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,499.0,20.0,84.0,12.0,OULAD,2,0,65.0,1,2
FFF,2014B,603694,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,230.0,13.0,70.5,12.0,OULAD,2,0,45.0,0,1
FFF,2014B,603848,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,1,120,Y,Fail,221.0,9.0,54.166666666666664,12.0,OULAD,1,1,5.0,0,1
FFF,2014B,603972,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,895.0,23.0,68.42857142857143,7.0,OULAD,2,0,25.0,0,0
FFF,2014B,604174,M,North Region,A Level or Equivalent,?,0-35,0,60,N,Pass,676.0,22.0,87.75,12.0,OULAD,2,0,,1,2
FFF,2014B,604234,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,119.0,6.0,86.0,1.0,OULAD,2,0,35.0,0,1
FFF,2014B,604293,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,324.0,19.0,63.0,12.0,OULAD,2,1,5.0,0,1
FFF,2014B,604326,F,Wales,No Formal quals,30-40%,0-35,0,90,N,Fail,1.0,1.0,,,OULAD,0,0,35.0,0,1
FFF,2014B,604338,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,888.0,25.0,83.9090909090909,11.0,OULAD,2,0,95.0,1,2
FFF,2014B,604614,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,0.0,0.0,,,OULAD,2,0,35.0,0,0
FFF,2014B,604678,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,Y,Withdrawn,0.0,0.0,,,OULAD,2,1,5.0,0,0
FFF,2014B,604698,M,London Region,No Formal quals,10-20,35-55,0,90,N,Pass,1186.0,27.0,84.83333333333333,12.0,OULAD,0,1,15.0,1,2
FFF,2014B,604946,M,London Region,HE Qualification,10-20,35-55,1,120,N,Withdrawn,0.0,0.0,,,OULAD,3,1,15.0,0,0
FFF,2014B,604969,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,196.0,7.0,80.66666666666667,3.0,OULAD,1,1,15.0,0,0
FFF,2014B,605228,F,London Region,Lower Than A Level,70-80%,0-35,1,240,N,Withdrawn,128.0,5.0,,,OULAD,1,0,75.0,0,0
FFF,2014B,605312,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,1007.0,25.0,76.25,12.0,OULAD,2,1,75.0,1,2
FFF,2014B,605370,M,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,471.0,18.0,70.0,1.0,OULAD,2,0,55.0,0,1
FFF,2014B,605475,M,Scotland,A Level or Equivalent,60-70%,0-35,0,180,N,Pass,997.0,20.0,78.91666666666667,12.0,OULAD,2,0,65.0,1,2
FFF,2014B,605493,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,609.0,15.0,77.0,12.0,OULAD,2,1,25.0,1,2
FFF,2014B,605522,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,485.0,17.0,67.0,2.0,OULAD,1,0,5.0,0,1
FFF,2014B,606300,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,0.0,0.0,,,OULAD,2,0,25.0,0,0
FFF,2014B,606407,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,1,120,N,Fail,0.0,0.0,72.0,1.0,OULAD,2,1,5.0,0,1
FFF,2014B,606713,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,Pass,96.0,6.0,68.88888888888889,9.0,OULAD,3,1,5.0,1,2
FFF,2014B,606870,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,222.0,14.0,87.83333333333333,12.0,OULAD,1,1,85.0,1,2
FFF,2014B,606911,M,South West Region,Lower Than A Level,40-50%,35-55,1,150,N,Withdrawn,51.0,1.0,,,OULAD,1,1,45.0,0,0
FFF,2014B,606935,M,Scotland,HE Qualification,20-30%,0-35,1,120,N,Fail,44.0,3.0,,,OULAD,3,0,25.0,0,1
FFF,2014B,606967,M,Scotland,A Level or Equivalent,70-80%,0-35,1,150,N,Fail,242.0,10.0,56.0,1.0,OULAD,2,0,75.0,0,1
FFF,2014B,606976,M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,241.0,16.0,69.91666666666667,12.0,OULAD,1,0,95.0,1,2
FFF,2014B,606977,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,680.0,14.0,75.0,12.0,OULAD,1,0,15.0,1,2
FFF,2014B,607453,M,South East Region,HE Qualification,20-30%,0-35,1,240,N,Pass,321.0,17.0,86.5,12.0,OULAD,3,0,25.0,1,2
FFF,2014B,607702,M,North Western Region,Lower Than A Level,10-20,0-35,1,120,N,Fail,211.0,9.0,46.0,3.0,OULAD,1,0,15.0,0,1
FFF,2014B,607896,M,London Region,A Level or Equivalent,30-40%,0-35,1,150,Y,Pass,82.0,6.0,76.58333333333333,12.0,OULAD,2,0,35.0,1,2
FFF,2014B,607899,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,88.0,3.0,68.41666666666667,12.0,OULAD,1,0,25.0,0,1
FFF,2014B,608111,M,London Region,HE Qualification,10-20,35-55,1,180,N,Fail,7.0,3.0,75.33333333333333,3.0,OULAD,3,1,15.0,0,1
FFF,2014B,608173,M,Wales,Lower Than A Level,20-30%,0-35,0,75,N,Withdrawn,116.0,3.0,,,OULAD,1,0,25.0,0,0
FFF,2014B,608618,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,0.0,0.0,,,OULAD,2,0,35.0,0,0
FFF,2014B,608727,M,North Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,364.0,11.0,70.75,4.0,OULAD,2,0,15.0,0,0
FFF,2014B,608864,F,Scotland,Post Graduate Qualification,90-100%,35-55,1,120,N,Fail,31.0,5.0,70.33333333333333,3.0,OULAD,4,1,95.0,0,1
FFF,2014B,608891,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,747.0,21.0,92.25,12.0,OULAD,1,0,65.0,1,3
FFF,2014B,609171,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,599.0,13.0,76.0,2.0,OULAD,1,0,35.0,0,1
FFF,2014B,609347,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,341.0,10.0,74.33333333333333,3.0,OULAD,1,1,35.0,0,0
FFF,2014B,609868,F,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,400.0,6.0,58.25,4.0,OULAD,1,0,15.0,0,1
FFF,2014B,609891,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,240,N,Pass,163.0,7.0,62.916666666666664,12.0,OULAD,2,0,55.0,1,2
FFF,2014B,610094,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,575.0,22.0,72.91666666666667,12.0,OULAD,1,1,45.0,1,2
FFF,2014B,610267,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,13.0,1.0,,,OULAD,1,0,5.0,0,0
FFF,2014B,610272,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,395.0,14.0,83.25,12.0,OULAD,1,0,,1,2
FFF,2014B,610273,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,224.0,13.0,82.41666666666667,12.0,OULAD,2,0,5.0,1,2
FFF,2014B,610771,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,300.0,11.0,68.91666666666667,12.0,OULAD,2,0,75.0,1,2
FFF,2014B,610775,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,941.0,18.0,73.66666666666667,12.0,OULAD,2,0,55.0,1,2
FFF,2014B,610778,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn,620.0,25.0,79.0,4.0,OULAD,2,0,45.0,0,0
FFF,2014B,610992,M,North Region,A Level or Equivalent,?,35-55,0,210,N,Pass,433.0,19.0,88.75,12.0,OULAD,2,1,,1,2
FFF,2014B,611185,M,North Region,Lower Than A Level,?,0-35,0,120,N,Pass,249.0,7.0,67.9090909090909,11.0,OULAD,1,0,,1,2
FFF,2014B,611245,M,Wales,Lower Than A Level,60-70%,0-35,1,240,N,Withdrawn,266.0,12.0,66.0,2.0,OULAD,1,0,65.0,0,0
FFF,2014B,611350,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,424.0,15.0,74.91666666666667,12.0,OULAD,2,0,35.0,1,2
FFF,2014B,611427,M,North Region,Lower Than A Level,?,0-35,0,60,N,Fail,184.0,5.0,94.0,1.0,OULAD,1,0,,0,1
FFF,2014B,611517,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,689.0,23.0,62.0,4.0,OULAD,1,0,75.0,0,1
FFF,2014B,611542,M,North Region,A Level or Equivalent,?,0-35,0,60,Y,Distinction,345.0,8.0,90.41666666666667,12.0,OULAD,2,0,,1,3
FFF,2014B,611581,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,0.0,0.0,,,OULAD,2,0,15.0,0,0
FFF,2014B,611595,M,North Region,HE Qualification,?,35-55,0,60,N,Pass,341.0,12.0,81.66666666666667,12.0,OULAD,3,1,,1,2
FFF,2014B,611635,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,293.0,14.0,74.0,12.0,OULAD,2,1,5.0,1,2
FFF,2014B,611714,M,South Region,HE Qualification,70-80%,0-35,0,90,N,Fail,101.0,3.0,38.0,2.0,OULAD,3,0,75.0,0,1
FFF,2014B,611763,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,262.0,15.0,78.0,12.0,OULAD,1,0,35.0,1,2
FFF,2014B,611798,M,Wales,HE Qualification,10-20,0-35,0,60,N,Fail,220.0,16.0,89.0,2.0,OULAD,3,0,15.0,0,1
FFF,2014B,611813,M,South Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction,814.0,24.0,90.08333333333333,12.0,OULAD,1,1,15.0,1,3
FFF,2014B,611855,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,232.0,8.0,,,OULAD,1,0,35.0,0,1
FFF,2014B,611905,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,33.0,2.0,0.0,2.0,OULAD,1,1,15.0,0,0
FFF,2014B,612248,M,Scotland,HE Qualification,30-40%,35-55,0,90,N,Pass,926.0,27.0,69.08333333333333,12.0,OULAD,3,1,35.0,1,2
FFF,2014B,612254,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0.0,0.0,,,OULAD,2,0,5.0,0,0
FFF,2014B,612338,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,0.0,0.0,,,OULAD,2,0,95.0,0,0
FFF,2014B,612506,F,Scotland,Lower Than A Level,20-30%,0-35,0,75,N,Fail,0.0,0.0,,,OULAD,1,0,25.0,0,1
FFF,2014B,612528,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,338.0,12.0,78.08333333333333,12.0,OULAD,2,0,85.0,1,2
FFF,2014B,612530,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,167.0,9.0,91.0,12.0,OULAD,2,0,95.0,1,3
FFF,2014B,612535,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,217.0,4.0,89.58333333333333,12.0,OULAD,2,0,95.0,1,3
FFF,2014B,612538,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,764.0,18.0,82.75,12.0,OULAD,2,0,95.0,1,3
FFF,2014B,612539,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,280.0,11.0,83.75,12.0,OULAD,2,1,95.0,1,2
FFF,2014B,612540,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,179.0,8.0,91.5,12.0,OULAD,2,0,55.0,1,3
FFF,2014B,612542,M,South Region,HE Qualification,90-100%,0-35,0,120,N,Pass,200.0,13.0,83.5,12.0,OULAD,3,0,95.0,1,2
FFF,2014B,612543,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,460.0,9.0,77.0,12.0,OULAD,2,0,95.0,1,2
FFF,2014B,612545,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,367.0,9.0,82.0,12.0,OULAD,2,0,85.0,1,3
FFF,2014B,612547,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,211.0,9.0,84.58333333333333,12.0,OULAD,2,0,85.0,1,3
FFF,2014B,612549,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,357.0,7.0,87.16666666666667,12.0,OULAD,2,0,75.0,1,2
FFF,2014B,612598,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,261.0,14.0,98.0,1.0,OULAD,1,0,55.0,0,1
FFF,2014B,612607,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Fail,499.0,15.0,88.0,7.0,OULAD,1,1,75.0,0,1
FFF,2014B,612638,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,619.0,20.0,71.5,6.0,OULAD,1,1,45.0,0,0
FFF,2014B,612740,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,75.0,4.0,69.91666666666667,12.0,OULAD,2,0,35.0,0,1
FFF,2014B,612743,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,27.0,2.0,,,OULAD,2,0,35.0,0,1
FFF,2014B,612880,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,428.0,13.0,57.333333333333336,6.0,OULAD,1,0,55.0,0,0
FFF,2014B,612982,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,484.0,13.0,59.583333333333336,12.0,OULAD,1,0,35.0,0,1
FFF,2014B,613013,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,434.0,12.0,62.333333333333336,3.0,OULAD,1,0,45.0,0,1
FFF,2014B,613106,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,5.0,0,0
FFF,2014B,613146,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,25.0,0,0
FFF,2014B,613152,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,261.0,13.0,85.0,2.0,OULAD,2,0,15.0,0,1
FFF,2014B,613226,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,206.0,7.0,51.5,4.0,OULAD,1,1,45.0,0,0
FFF,2014B,613255,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,198.0,8.0,74.83333333333333,12.0,OULAD,1,1,95.0,1,2
FFF,2014B,613281,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Fail,244.0,9.0,,,OULAD,1,1,65.0,0,1
FFF,2014B,613417,M,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,25.0,4.0,,,OULAD,1,0,15.0,0,1
FFF,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Fail,310.0,4.0,79.75,4.0,OULAD,1,0,15.0,0,1
FFF,2014B,613459,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,459.0,20.0,85.0,4.0,OULAD,2,0,45.0,0,1
FFF,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Pass,135.0,16.0,78.08333333333333,12.0,OULAD,1,0,95.0,1,2
FFF,2014B,613464,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,396.0,12.0,72.83333333333333,12.0,OULAD,1,0,75.0,1,2
FFF,2014B,613574,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,553.0,11.0,61.75,4.0,OULAD,2,0,85.0,0,1
FFF,2014B,613593,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,187.0,6.0,71.16666666666667,12.0,OULAD,2,0,95.0,0,1
FFF,2014B,613630,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1310.0,23.0,74.75,12.0,OULAD,1,1,35.0,1,2
FFF,2014B,613676,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1053.0,29.0,81.0,5.0,OULAD,1,0,25.0,0,0
FFF,2014B,613677,F,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,437.0,12.0,67.16666666666667,6.0,OULAD,2,0,25.0,0,1
FFF,2014B,613717,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,97.0,12.0,59.666666666666664,3.0,OULAD,2,0,35.0,0,0
FFF,2014B,613775,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,23.0,1.0,,,OULAD,1,0,45.0,0,0
FFF,2014B,613865,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,830.0,25.0,81.58333333333333,12.0,OULAD,2,0,65.0,1,2
FFF,2014B,613900,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,513.0,18.0,57.416666666666664,12.0,OULAD,1,1,45.0,1,2
FFF,2014B,613928,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,279.0,7.0,77.5,12.0,OULAD,1,0,25.0,0,1
FFF,2014B,613952,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,531.0,18.0,81.08333333333333,12.0,OULAD,1,0,,1,2
FFF,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,Withdrawn,24.0,6.0,,,OULAD,3,1,95.0,0,0
FFF,2014B,614083,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,198.0,9.0,65.0,3.0,OULAD,1,0,5.0,0,1
FFF,2014B,614163,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,533.0,15.0,90.41666666666667,12.0,OULAD,2,0,25.0,1,2
FFF,2014B,614172,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,174.0,7.0,74.0,3.0,OULAD,2,0,35.0,0,0
FFF,2014B,614181,M,North Western Region,HE Qualification,60-70%,0-35,0,60,N,Distinction,303.0,9.0,88.41666666666667,12.0,OULAD,3,0,65.0,1,3
FFF,2014B,614381,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,267.0,10.0,53.75,4.0,OULAD,3,0,25.0,0,0
FFF,2014B,614599,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,366.0,9.0,81.0,2.0,OULAD,1,0,15.0,0,1
FFF,2014B,614661,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,5.0,0,0
FFF,2014B,614730,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,651.0,20.0,69.33333333333333,3.0,OULAD,1,0,35.0,0,0
FFF,2014B,614733,M,London Region,No Formal quals,0-10%,0-35,0,120,N,Fail,163.0,5.0,53.44444444444444,9.0,OULAD,0,0,5.0,0,1
FFF,2014B,614764,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,631.0,15.0,68.0,12.0,OULAD,2,0,5.0,1,2
FFF,2014B,614801,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,691.0,28.0,58.714285714285715,7.0,OULAD,1,0,95.0,0,1
FFF,2014B,614812,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,116.0,5.0,70.66666666666667,12.0,OULAD,2,0,15.0,0,1
FFF,2014B,614887,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,532.0,12.0,84.08333333333333,12.0,OULAD,1,0,75.0,1,2
FFF,2014B,614907,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,97.0,8.0,,,OULAD,1,0,85.0,0,0
FFF,2014B,614973,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,132.0,5.0,58.5,2.0,OULAD,1,0,45.0,0,1
FFF,2014B,614984,M,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,35.0,2.0,,,OULAD,1,1,5.0,0,0
FFF,2014B,614994,M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,17.0,3.0,,,OULAD,2,0,5.0,0,1
FFF,2014B,615225,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,851.0,21.0,87.25,12.0,OULAD,1,0,85.0,1,2
FFF,2014B,615241,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,176.0,10.0,83.75,12.0,OULAD,2,0,95.0,1,2
FFF,2014B,615426,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,923.0,22.0,92.85714285714286,7.0,OULAD,1,0,65.0,0,0
FFF,2014B,615429,M,North Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,294.0,15.0,47.0,2.0,OULAD,3,0,25.0,0,0
FFF,2014B,615439,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,481.0,22.0,70.5,12.0,OULAD,1,0,85.0,1,2
FFF,2014B,616383,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,814.0,28.0,94.91666666666667,12.0,OULAD,2,0,55.0,1,3
FFF,2014B,616453,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,256.0,4.0,87.0,3.0,OULAD,1,0,55.0,0,1
FFF,2014B,616557,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,3,1,65.0,0,0
FFF,2014B,616613,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn,438.0,17.0,70.0,1.0,OULAD,1,0,45.0,0,0
FFF,2014B,616646,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1014.0,16.0,74.0,12.0,OULAD,2,0,15.0,1,2
FFF,2014B,616688,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Distinction,474.0,20.0,89.16666666666667,12.0,OULAD,2,0,15.0,1,3
FFF,2014B,616789,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,315.0,18.0,77.91666666666667,12.0,OULAD,2,0,85.0,1,2
FFF,2014B,616794,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,626.0,16.0,62.25,12.0,OULAD,1,1,5.0,0,1
FFF,2014B,616909,M,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,167.0,9.0,58.857142857142854,7.0,OULAD,1,0,55.0,0,1
